"","site","Uplot","ID.x","plot","pot","source","start.height","post.trans.condition","mid.condition","fall.condition","fr.total","fr.fl.total","size1","MID.stem.number","MID.max.stem","size2","FALL.stem.number","FALL.max.stem","size1_ln","size2_ln","surv0","surv_end","surv1","surv2","start.height_ln","fec","pFlower","start","ID.y","GROUP","CODE","SITE","PLOT","SUBSTRATE","silt","sand","gravel","cobble","boulder","slab","H_silt","H_sand","H_gravel","H_cobble","H_boulder","H_slab","SUM","aspect","Densi_raw_Mean","Asp_Expo","Densi_cover","Particle_mean","Particle_even","moist_score","Vert._dist_wat","Horiz_dist_to_wat","tot_area_Seasonal","plot_slope","WatAREA__to_bankAREA","X.x","X.y","ID1","ID2","Latitude","Longitude","Elevation","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","LR1","LR2","LR3","LR4","LR5","LR6","LR7","LR8","LR9","LR10","GAM1","GAM2","GAM3","GAM4","GAM5","GAM6","GAM7","GAM8","GAM9","GAM10","RF1","RF2","RF3","RF4","RF5","RF6","RF7","RF8","RF9","RF10","BRT1","BRT2","BRT3","BRT4","BRT5","BRT6","BRT7","BRT8","BRT9","BRT10","MAX1","MAX2","MAX3","MAX4","MAX5","MAX6","MAX7","MAX8","MAX9","MAX10","LR","GAM","RF","BRT","MAX","ENSEMBLE","site_type","start_sd","ENSEMBLE_sd","moist_score_sd"
"96","COAST","COASTP02","tran_587","P02",1,"C",0.5,"D","HERB","HERB",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,0.405465108108164,NA,NA,0.0946011618918981,1,1,"COAST P02.2","COAST","P02","sand",0,75,5,0,0,20,"#NUM!","-2.E-01","-1.E-01","#NUM!","#NUM!","-3.E-01",100,120,74,60,76.96,0.3775,0.69,3.5,0.38,4.06,1.38,0.16,1.23,NA,27,"trans","Coast Fork Willamette",43.6517,-123.08797,260,11.3,11.61,45.17,515.86,26.7,1,25.7,5.67,17.88,17.88,5.38,1264,207,7,66.99,583,58,58,551,0.32,0.4,0.42,0.35,0.4,0.29,0.36,0.33,0.4,0.49,0.31,0.34,0.43,0.37,0.34,0.38,0.47,0.45,0.38,0.59,0.34,0.28,0.51,0.59,0.26,0.47,0.39,0.3,0.41,0.52,0.04,0.23,0.69,0.19,0.09,0.59,0.56,0.13,0.42,0.74,0.35,0.41,0.43,0.4,0.39,0.39,0.41,0.44,0.43,0.44,0.38,0.41,0.41,0.37,0.41,0.3925,"occupied",-1.16188516715011,0.152094372268809,0.589888678457246
"97","COAST","COASTP02","tran_578","P02",5,"C",185,"A","HERB","HERB",0,0,1,1,1,NA,0,0,0.693147180559945,NA,1,0,1,0,5.2257466737132,NA,NA,2.91513080359373,1,1,"COAST P02.2","COAST","P02","sand",0,75,5,0,0,20,"#NUM!","-2.E-01","-1.E-01","#NUM!","#NUM!","-3.E-01",100,120,74,60,76.96,0.3775,0.69,3.5,0.38,4.06,1.38,0.16,1.23,NA,27,"trans","Coast Fork Willamette",43.6517,-123.08797,260,11.3,11.61,45.17,515.86,26.7,1,25.7,5.67,17.88,17.88,5.38,1264,207,7,66.99,583,58,58,551,0.32,0.4,0.42,0.35,0.4,0.29,0.36,0.33,0.4,0.49,0.31,0.34,0.43,0.37,0.34,0.38,0.47,0.45,0.38,0.59,0.34,0.28,0.51,0.59,0.26,0.47,0.39,0.3,0.41,0.52,0.04,0.23,0.69,0.19,0.09,0.59,0.56,0.13,0.42,0.74,0.35,0.41,0.43,0.4,0.39,0.39,0.41,0.44,0.43,0.44,0.38,0.41,0.41,0.37,0.41,0.3925,"occupied",2.3020613441344,0.152094372268809,0.589888678457246
"98","COAST","COASTP02","tran_579","P02",3,"C",12,"A","HERB","HERB",0,0,1,1,1,1,1,1,0.693147180559945,0.693147180559945,1,1,1,1,2.56494935746154,NA,0,0.945134300813077,1,1,"COAST P02.2","COAST","P02","sand",0,75,5,0,0,20,"#NUM!","-2.E-01","-1.E-01","#NUM!","#NUM!","-3.E-01",100,120,74,60,76.96,0.3775,0.69,3.5,0.38,4.06,1.38,0.16,1.23,NA,27,"trans","Coast Fork Willamette",43.6517,-123.08797,260,11.3,11.61,45.17,515.86,26.7,1,25.7,5.67,17.88,17.88,5.38,1264,207,7,66.99,583,58,58,551,0.32,0.4,0.42,0.35,0.4,0.29,0.36,0.33,0.4,0.49,0.31,0.34,0.43,0.37,0.34,0.38,0.47,0.45,0.38,0.59,0.34,0.28,0.51,0.59,0.26,0.47,0.39,0.3,0.41,0.52,0.04,0.23,0.69,0.19,0.09,0.59,0.56,0.13,0.42,0.74,0.35,0.41,0.43,0.4,0.39,0.39,0.41,0.44,0.43,0.44,0.38,0.41,0.41,0.37,0.41,0.3925,"occupied",-0.117329117910996,0.152094372268809,0.589888678457246
"99","COAST","COASTP02","tran_580","P02",3,"C",201,"A","HERB","HERB",0,0,1,1,1,NA,0,0,0.693147180559945,NA,1,0,1,0,5.30826769740121,NA,NA,1.79556298619437,1,1,"COAST P02.2","COAST","P02","sand",0,75,5,0,0,20,"#NUM!","-2.E-01","-1.E-01","#NUM!","#NUM!","-3.E-01",100,120,74,60,76.96,0.3775,0.69,3.5,0.38,4.06,1.38,0.16,1.23,NA,27,"trans","Coast Fork Willamette",43.6517,-123.08797,260,11.3,11.61,45.17,515.86,26.7,1,25.7,5.67,17.88,17.88,5.38,1264,207,7,66.99,583,58,58,551,0.32,0.4,0.42,0.35,0.4,0.29,0.36,0.33,0.4,0.49,0.31,0.34,0.43,0.37,0.34,0.38,0.47,0.45,0.38,0.59,0.34,0.28,0.51,0.59,0.26,0.47,0.39,0.3,0.41,0.52,0.04,0.23,0.69,0.19,0.09,0.59,0.56,0.13,0.42,0.74,0.35,0.41,0.43,0.4,0.39,0.39,0.41,0.44,0.43,0.44,0.38,0.41,0.41,0.37,0.41,0.3925,"occupied",0.927098649933828,0.152094372268809,0.589888678457246
"100","COAST","COASTP02","tran_581","P02",2,"C",25,"A","HERB","HERB",0,0,1,1,1,1,1,1,0.693147180559945,0.693147180559945,1,1,1,1,3.25809653802148,NA,0,0.784200272984511,1,1,"COAST P02.2","COAST","P02","sand",0,75,5,0,0,20,"#NUM!","-2.E-01","-1.E-01","#NUM!","#NUM!","-3.E-01",100,120,74,60,76.96,0.3775,0.69,3.5,0.38,4.06,1.38,0.16,1.23,NA,27,"trans","Coast Fork Willamette",43.6517,-123.08797,260,11.3,11.61,45.17,515.86,26.7,1,25.7,5.67,17.88,17.88,5.38,1264,207,7,66.99,583,58,58,551,0.32,0.4,0.42,0.35,0.4,0.29,0.36,0.33,0.4,0.49,0.31,0.34,0.43,0.37,0.34,0.38,0.47,0.45,0.38,0.59,0.34,0.28,0.51,0.59,0.26,0.47,0.39,0.3,0.41,0.52,0.04,0.23,0.69,0.19,0.09,0.59,0.56,0.13,0.42,0.74,0.35,0.41,0.43,0.4,0.39,0.39,0.41,0.44,0.43,0.44,0.38,0.41,0.41,0.37,0.41,0.3925,"occupied",-0.314975281951081,0.152094372268809,0.589888678457246
"101","COAST","COASTP02","tran_582","P02",2,"C",19,"A","HERB","HERB",0,0,1,1,1,NA,0,0,0.693147180559945,NA,1,0,1,0,2.99573227355399,NA,NA,0.729103777446338,1,1,"COAST P02.2","COAST","P02","sand",0,75,5,0,0,20,"#NUM!","-2.E-01","-1.E-01","#NUM!","#NUM!","-3.E-01",100,120,74,60,76.96,0.3775,0.69,3.5,0.38,4.06,1.38,0.16,1.23,NA,27,"trans","Coast Fork Willamette",43.6517,-123.08797,260,11.3,11.61,45.17,515.86,26.7,1,25.7,5.67,17.88,17.88,5.38,1264,207,7,66.99,583,58,58,551,0.32,0.4,0.42,0.35,0.4,0.29,0.36,0.33,0.4,0.49,0.31,0.34,0.43,0.37,0.34,0.38,0.47,0.45,0.38,0.59,0.34,0.28,0.51,0.59,0.26,0.47,0.39,0.3,0.41,0.52,0.04,0.23,0.69,0.19,0.09,0.59,0.56,0.13,0.42,0.74,0.35,0.41,0.43,0.4,0.39,0.39,0.41,0.44,0.43,0.44,0.38,0.41,0.41,0.37,0.41,0.3925,"occupied",-0.382640344101714,0.152094372268809,0.589888678457246
"102","COAST","COASTP02","tran_583","P02",1,"C",1,"D","HERB","HERB",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,0.693147180559945,NA,NA,0.126246189861594,1,1,"COAST P02.2","COAST","P02","sand",0,75,5,0,0,20,"#NUM!","-2.E-01","-1.E-01","#NUM!","#NUM!","-3.E-01",100,120,74,60,76.96,0.3775,0.69,3.5,0.38,4.06,1.38,0.16,1.23,NA,27,"trans","Coast Fork Willamette",43.6517,-123.08797,260,11.3,11.61,45.17,515.86,26.7,1,25.7,5.67,17.88,17.88,5.38,1264,207,7,66.99,583,58,58,551,0.32,0.4,0.42,0.35,0.4,0.29,0.36,0.33,0.4,0.49,0.31,0.34,0.43,0.37,0.34,0.38,0.47,0.45,0.38,0.59,0.34,0.28,0.51,0.59,0.26,0.47,0.39,0.3,0.41,0.52,0.04,0.23,0.69,0.19,0.09,0.59,0.56,0.13,0.42,0.74,0.35,0.41,0.43,0.4,0.39,0.39,0.41,0.44,0.43,0.44,0.38,0.41,0.41,0.37,0.41,0.3925,"occupied",-1.12302130179148,0.152094372268809,0.589888678457246
"103","COAST","COASTP02","tran_584","P02",1,"C",2,"D","HERB","HERB",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,1.09861228866811,NA,NA,0.170847351753492,1,1,"COAST P02.2","COAST","P02","sand",0,75,5,0,0,20,"#NUM!","-2.E-01","-1.E-01","#NUM!","#NUM!","-3.E-01",100,120,74,60,76.96,0.3775,0.69,3.5,0.38,4.06,1.38,0.16,1.23,NA,27,"trans","Coast Fork Willamette",43.6517,-123.08797,260,11.3,11.61,45.17,515.86,26.7,1,25.7,5.67,17.88,17.88,5.38,1264,207,7,66.99,583,58,58,551,0.32,0.4,0.42,0.35,0.4,0.29,0.36,0.33,0.4,0.49,0.31,0.34,0.43,0.37,0.34,0.38,0.47,0.45,0.38,0.59,0.34,0.28,0.51,0.59,0.26,0.47,0.39,0.3,0.41,0.52,0.04,0.23,0.69,0.19,0.09,0.59,0.56,0.13,0.42,0.74,0.35,0.41,0.43,0.4,0.39,0.39,0.41,0.44,0.43,0.44,0.38,0.41,0.41,0.37,0.41,0.3925,"occupied",-1.06824576004554,0.152094372268809,0.589888678457246
"104","COAST","COASTP02","tran_585","P02",1,"C",2,"D","HERB","HERB",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,1.09861228866811,NA,NA,0.170847351753492,1,1,"COAST P02.2","COAST","P02","sand",0,75,5,0,0,20,"#NUM!","-2.E-01","-1.E-01","#NUM!","#NUM!","-3.E-01",100,120,74,60,76.96,0.3775,0.69,3.5,0.38,4.06,1.38,0.16,1.23,NA,27,"trans","Coast Fork Willamette",43.6517,-123.08797,260,11.3,11.61,45.17,515.86,26.7,1,25.7,5.67,17.88,17.88,5.38,1264,207,7,66.99,583,58,58,551,0.32,0.4,0.42,0.35,0.4,0.29,0.36,0.33,0.4,0.49,0.31,0.34,0.43,0.37,0.34,0.38,0.47,0.45,0.38,0.59,0.34,0.28,0.51,0.59,0.26,0.47,0.39,0.3,0.41,0.52,0.04,0.23,0.69,0.19,0.09,0.59,0.56,0.13,0.42,0.74,0.35,0.41,0.43,0.4,0.39,0.39,0.41,0.44,0.43,0.44,0.38,0.41,0.41,0.37,0.41,0.3925,"occupied",-1.06824576004554,0.152094372268809,0.589888678457246
"105","COAST","COASTP03","tran_573","P03",4,"C",125,"A","HERB","HERB",0,0,1,1,1,1,1,1,0.693147180559945,0.693147180559945,1,1,1,1,4.83628190695148,NA,0,2.18287558185011,1,1,"COAST P03.2","COAST","P03","sand",0,50,5,35,10,0,"#NUM!","-3.E-01","-1.E-01","-4.E-01","-2.E-01","#NUM!",100,120,92,60,95.68,0.565,1.09,4,0.23,5.38,2.5175,0.2,0.18,NA,27,"trans","Coast Fork Willamette",43.6517,-123.08797,260,11.3,11.61,45.17,515.86,26.7,1,25.7,5.67,17.88,17.88,5.38,1264,207,7,66.99,583,58,58,551,0.32,0.4,0.42,0.35,0.4,0.29,0.36,0.33,0.4,0.49,0.31,0.34,0.43,0.37,0.34,0.38,0.47,0.45,0.38,0.59,0.34,0.28,0.51,0.59,0.26,0.47,0.39,0.3,0.41,0.52,0.04,0.23,0.69,0.19,0.09,0.59,0.56,0.13,0.42,0.74,0.35,0.41,0.43,0.4,0.39,0.39,0.41,0.44,0.43,0.44,0.38,0.41,0.41,0.37,0.41,0.3925,"occupied",1.40276467189725,0.152094372268809,1.07546777352876
"106","COAST","COASTP03","tran_575","P03",4,"C",63,"A","HERB","HERB",0,0,1,1,1,1,1,1,0.693147180559945,0.693147180559945,1,1,1,1,4.15888308335967,NA,0,1.90514206417747,1,1,"COAST P03.2","COAST","P03","sand",0,50,5,35,10,0,"#NUM!","-3.E-01","-1.E-01","-4.E-01","-2.E-01","#NUM!",100,120,92,60,95.68,0.565,1.09,4,0.23,5.38,2.5175,0.2,0.18,NA,27,"trans","Coast Fork Willamette",43.6517,-123.08797,260,11.3,11.61,45.17,515.86,26.7,1,25.7,5.67,17.88,17.88,5.38,1264,207,7,66.99,583,58,58,551,0.32,0.4,0.42,0.35,0.4,0.29,0.36,0.33,0.4,0.49,0.31,0.34,0.43,0.37,0.34,0.38,0.47,0.45,0.38,0.59,0.34,0.28,0.51,0.59,0.26,0.47,0.39,0.3,0.41,0.52,0.04,0.23,0.69,0.19,0.09,0.59,0.56,0.13,0.42,0.74,0.35,0.41,0.43,0.4,0.39,0.39,0.41,0.44,0.43,0.44,0.38,0.41,0.41,0.37,0.41,0.3925,"occupied",1.061674815799,0.152094372268809,1.07546777352876
"107","COAST","COASTP03","tran_576","P03",2,"C",28,"D","HERB","HERB",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,3.36729582998647,NA,NA,0.80713212429716,1,1,"COAST P03.2","COAST","P03","sand",0,50,5,35,10,0,"#NUM!","-3.E-01","-1.E-01","-4.E-01","-2.E-01","#NUM!",100,120,92,60,95.68,0.565,1.09,4,0.23,5.38,2.5175,0.2,0.18,NA,27,"trans","Coast Fork Willamette",43.6517,-123.08797,260,11.3,11.61,45.17,515.86,26.7,1,25.7,5.67,17.88,17.88,5.38,1264,207,7,66.99,583,58,58,551,0.32,0.4,0.42,0.35,0.4,0.29,0.36,0.33,0.4,0.49,0.31,0.34,0.43,0.37,0.34,0.38,0.47,0.45,0.38,0.59,0.34,0.28,0.51,0.59,0.26,0.47,0.39,0.3,0.41,0.52,0.04,0.23,0.69,0.19,0.09,0.59,0.56,0.13,0.42,0.74,0.35,0.41,0.43,0.4,0.39,0.39,0.41,0.44,0.43,0.44,0.38,0.41,0.41,0.37,0.41,0.3925,"occupied",-0.286812235841835,0.152094372268809,1.07546777352876
"108","COAST","COASTP03","tran_568","P03",1,"C",1,"D","HERB","HERB",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,0.693147180559945,NA,NA,0.126246189861594,1,1,"COAST P03.2","COAST","P03","sand",0,50,5,35,10,0,"#NUM!","-3.E-01","-1.E-01","-4.E-01","-2.E-01","#NUM!",100,120,92,60,95.68,0.565,1.09,4,0.23,5.38,2.5175,0.2,0.18,NA,27,"trans","Coast Fork Willamette",43.6517,-123.08797,260,11.3,11.61,45.17,515.86,26.7,1,25.7,5.67,17.88,17.88,5.38,1264,207,7,66.99,583,58,58,551,0.32,0.4,0.42,0.35,0.4,0.29,0.36,0.33,0.4,0.49,0.31,0.34,0.43,0.37,0.34,0.38,0.47,0.45,0.38,0.59,0.34,0.28,0.51,0.59,0.26,0.47,0.39,0.3,0.41,0.52,0.04,0.23,0.69,0.19,0.09,0.59,0.56,0.13,0.42,0.74,0.35,0.41,0.43,0.4,0.39,0.39,0.41,0.44,0.43,0.44,0.38,0.41,0.41,0.37,0.41,0.3925,"occupied",-1.12302130179148,0.152094372268809,1.07546777352876
"109","COAST","COASTP03","tran_574","P03",3,"C",48,"D","HERB","HERB",0,0,1,1,1,1,1,1,0.693147180559945,0.693147180559945,0,NA,NA,NA,3.89182029811063,NA,NA,1.35646429241429,1,1,"COAST P03.2","COAST","P03","sand",0,50,5,35,10,0,"#NUM!","-3.E-01","-1.E-01","-4.E-01","-2.E-01","#NUM!",100,120,92,60,95.68,0.565,1.09,4,0.23,5.38,2.5175,0.2,0.18,NA,27,"trans","Coast Fork Willamette",43.6517,-123.08797,260,11.3,11.61,45.17,515.86,26.7,1,25.7,5.67,17.88,17.88,5.38,1264,207,7,66.99,583,58,58,551,0.32,0.4,0.42,0.35,0.4,0.29,0.36,0.33,0.4,0.49,0.31,0.34,0.43,0.37,0.34,0.38,0.47,0.45,0.38,0.59,0.34,0.28,0.51,0.59,0.26,0.47,0.39,0.3,0.41,0.52,0.04,0.23,0.69,0.19,0.09,0.59,0.56,0.13,0.42,0.74,0.35,0.41,0.43,0.4,0.39,0.39,0.41,0.44,0.43,0.44,0.38,0.41,0.41,0.37,0.41,0.3925,"occupied",0.387833128330819,0.152094372268809,1.07546777352876
"110","COAST","COASTP03","tran_566","P03",1,"C",8,"A","HERB","HERB",0,0,6,1,6,NA,0,0,1.94591014905531,NA,1,0,1,0,2.19722457733622,NA,NA,0.291694703506984,1,1,"COAST P03.2","COAST","P03","sand",0,50,5,35,10,0,"#NUM!","-3.E-01","-1.E-01","-4.E-01","-2.E-01","#NUM!",100,120,92,60,95.68,0.565,1.09,4,0.23,5.38,2.5175,0.2,0.18,NA,27,"trans","Coast Fork Willamette",43.6517,-123.08797,260,11.3,11.61,45.17,515.86,26.7,1,25.7,5.67,17.88,17.88,5.38,1264,207,7,66.99,583,58,58,551,0.32,0.4,0.42,0.35,0.4,0.29,0.36,0.33,0.4,0.49,0.31,0.34,0.43,0.37,0.34,0.38,0.47,0.45,0.38,0.59,0.34,0.28,0.51,0.59,0.26,0.47,0.39,0.3,0.41,0.52,0.04,0.23,0.69,0.19,0.09,0.59,0.56,0.13,0.42,0.74,0.35,0.41,0.43,0.4,0.39,0.39,0.41,0.44,0.43,0.44,0.38,0.41,0.41,0.37,0.41,0.3925,"occupied",-0.919830811195051,0.152094372268809,1.07546777352876
"111","COAST","COASTP03","tran_567","P03",1,"C",9,"A","HERB","HERB",0,0,1,1,1,NA,0,0,0.693147180559945,NA,1,0,1,0,2.30258509299405,NA,NA,0.303284360229345,1,1,"COAST P03.2","COAST","P03","sand",0,50,5,35,10,0,"#NUM!","-3.E-01","-1.E-01","-4.E-01","-2.E-01","#NUM!",100,120,92,60,95.68,0.565,1.09,4,0.23,5.38,2.5175,0.2,0.18,NA,27,"trans","Coast Fork Willamette",43.6517,-123.08797,260,11.3,11.61,45.17,515.86,26.7,1,25.7,5.67,17.88,17.88,5.38,1264,207,7,66.99,583,58,58,551,0.32,0.4,0.42,0.35,0.4,0.29,0.36,0.33,0.4,0.49,0.31,0.34,0.43,0.37,0.34,0.38,0.47,0.45,0.38,0.59,0.34,0.28,0.51,0.59,0.26,0.47,0.39,0.3,0.41,0.52,0.04,0.23,0.69,0.19,0.09,0.59,0.56,0.13,0.42,0.74,0.35,0.41,0.43,0.4,0.39,0.39,0.41,0.44,0.43,0.44,0.38,0.41,0.41,0.37,0.41,0.3925,"occupied",-0.905597331646797,0.152094372268809,1.07546777352876
"112","COAST","COASTP03","tran_572","P03",5,"C",93,"A","HERB","HERB",0,0,17,1,17,1,1,1,2.89037175789616,0.693147180559945,1,1,1,1,4.54329478227,NA,0,2.5670803389577,1,1,"COAST P03.2","COAST","P03","sand",0,50,5,35,10,0,"#NUM!","-3.E-01","-1.E-01","-4.E-01","-2.E-01","#NUM!",100,120,92,60,95.68,0.565,1.09,4,0.23,5.38,2.5175,0.2,0.18,NA,27,"trans","Coast Fork Willamette",43.6517,-123.08797,260,11.3,11.61,45.17,515.86,26.7,1,25.7,5.67,17.88,17.88,5.38,1264,207,7,66.99,583,58,58,551,0.32,0.4,0.42,0.35,0.4,0.29,0.36,0.33,0.4,0.49,0.31,0.34,0.43,0.37,0.34,0.38,0.47,0.45,0.38,0.59,0.34,0.28,0.51,0.59,0.26,0.47,0.39,0.3,0.41,0.52,0.04,0.23,0.69,0.19,0.09,0.59,0.56,0.13,0.42,0.74,0.35,0.41,0.43,0.4,0.39,0.39,0.41,0.44,0.43,0.44,0.38,0.41,0.41,0.37,0.41,0.3925,"occupied",1.87461389777482,0.152094372268809,1.07546777352876
"113","COAST","COASTP03","tran_569","P03",2,"C",28,"A","HERB","HERB",0,0,1,1,1,NA,0,0,0.693147180559945,NA,1,0,1,0,3.36729582998647,NA,NA,0.80713212429716,1,1,"COAST P03.2","COAST","P03","sand",0,50,5,35,10,0,"#NUM!","-3.E-01","-1.E-01","-4.E-01","-2.E-01","#NUM!",100,120,92,60,95.68,0.565,1.09,4,0.23,5.38,2.5175,0.2,0.18,NA,27,"trans","Coast Fork Willamette",43.6517,-123.08797,260,11.3,11.61,45.17,515.86,26.7,1,25.7,5.67,17.88,17.88,5.38,1264,207,7,66.99,583,58,58,551,0.32,0.4,0.42,0.35,0.4,0.29,0.36,0.33,0.4,0.49,0.31,0.34,0.43,0.37,0.34,0.38,0.47,0.45,0.38,0.59,0.34,0.28,0.51,0.59,0.26,0.47,0.39,0.3,0.41,0.52,0.04,0.23,0.69,0.19,0.09,0.59,0.56,0.13,0.42,0.74,0.35,0.41,0.43,0.4,0.39,0.39,0.41,0.44,0.43,0.44,0.38,0.41,0.41,0.37,0.41,0.3925,"occupied",-0.286812235841835,0.152094372268809,1.07546777352876
"114","COAST","COASTP03","tran_570","P03",2,"C",28,"A","HERB","HERB",0,0,1,1,1,NA,0,0,0.693147180559945,NA,1,0,1,0,3.36729582998647,NA,NA,0.80713212429716,1,1,"COAST P03.2","COAST","P03","sand",0,50,5,35,10,0,"#NUM!","-3.E-01","-1.E-01","-4.E-01","-2.E-01","#NUM!",100,120,92,60,95.68,0.565,1.09,4,0.23,5.38,2.5175,0.2,0.18,NA,27,"trans","Coast Fork Willamette",43.6517,-123.08797,260,11.3,11.61,45.17,515.86,26.7,1,25.7,5.67,17.88,17.88,5.38,1264,207,7,66.99,583,58,58,551,0.32,0.4,0.42,0.35,0.4,0.29,0.36,0.33,0.4,0.49,0.31,0.34,0.43,0.37,0.34,0.38,0.47,0.45,0.38,0.59,0.34,0.28,0.51,0.59,0.26,0.47,0.39,0.3,0.41,0.52,0.04,0.23,0.69,0.19,0.09,0.59,0.56,0.13,0.42,0.74,0.35,0.41,0.43,0.4,0.39,0.39,0.41,0.44,0.43,0.44,0.38,0.41,0.41,0.37,0.41,0.3925,"occupied",-0.286812235841835,0.152094372268809,1.07546777352876
"115","COAST","COASTP03","tran_571","P03",1,"C",2,"D","HERB","HERB",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,1.09861228866811,NA,NA,0.170847351753492,1,1,"COAST P03.2","COAST","P03","sand",0,50,5,35,10,0,"#NUM!","-3.E-01","-1.E-01","-4.E-01","-2.E-01","#NUM!",100,120,92,60,95.68,0.565,1.09,4,0.23,5.38,2.5175,0.2,0.18,NA,27,"trans","Coast Fork Willamette",43.6517,-123.08797,260,11.3,11.61,45.17,515.86,26.7,1,25.7,5.67,17.88,17.88,5.38,1264,207,7,66.99,583,58,58,551,0.32,0.4,0.42,0.35,0.4,0.29,0.36,0.33,0.4,0.49,0.31,0.34,0.43,0.37,0.34,0.38,0.47,0.45,0.38,0.59,0.34,0.28,0.51,0.59,0.26,0.47,0.39,0.3,0.41,0.52,0.04,0.23,0.69,0.19,0.09,0.59,0.56,0.13,0.42,0.74,0.35,0.41,0.43,0.4,0.39,0.39,0.41,0.44,0.43,0.44,0.38,0.41,0.41,0.37,0.41,0.3925,"occupied",-1.06824576004554,0.152094372268809,1.07546777352876
"116","COAST","COASTP04","tran_546","P04",2,"C",28,"D","HERB","HERB",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,3.36729582998647,NA,NA,0.80713212429716,1,1,"COAST P04.2","COAST","P04","cobble",0,5,20,70,0,5,"#NUM!","-1.E-01","-3.E-01","-2.E-01","#NUM!","-1.E-01",100,130,80,50,83.2,0.8675,0.87,3.5,0.13,5.74,1.881,0.14,0.19,NA,27,"trans","Coast Fork Willamette",43.6517,-123.08797,260,11.3,11.61,45.17,515.86,26.7,1,25.7,5.67,17.88,17.88,5.38,1264,207,7,66.99,583,58,58,551,0.32,0.4,0.42,0.35,0.4,0.29,0.36,0.33,0.4,0.49,0.31,0.34,0.43,0.37,0.34,0.38,0.47,0.45,0.38,0.59,0.34,0.28,0.51,0.59,0.26,0.47,0.39,0.3,0.41,0.52,0.04,0.23,0.69,0.19,0.09,0.59,0.56,0.13,0.42,0.74,0.35,0.41,0.43,0.4,0.39,0.39,0.41,0.44,0.43,0.44,0.38,0.41,0.41,0.37,0.41,0.3925,"occupied",-0.286812235841835,0.152094372268809,0.589888678457246
"117","COAST","COASTP04","tran_547","P04",1,"C",4,"D","HERB","HERB",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,1.6094379124341,NA,NA,0.227038170367751,1,1,"COAST P04.2","COAST","P04","cobble",0,5,20,70,0,5,"#NUM!","-1.E-01","-3.E-01","-2.E-01","#NUM!","-1.E-01",100,130,80,50,83.2,0.8675,0.87,3.5,0.13,5.74,1.881,0.14,0.19,NA,27,"trans","Coast Fork Willamette",43.6517,-123.08797,260,11.3,11.61,45.17,515.86,26.7,1,25.7,5.67,17.88,17.88,5.38,1264,207,7,66.99,583,58,58,551,0.32,0.4,0.42,0.35,0.4,0.29,0.36,0.33,0.4,0.49,0.31,0.34,0.43,0.37,0.34,0.38,0.47,0.45,0.38,0.59,0.34,0.28,0.51,0.59,0.26,0.47,0.39,0.3,0.41,0.52,0.04,0.23,0.69,0.19,0.09,0.59,0.56,0.13,0.42,0.74,0.35,0.41,0.43,0.4,0.39,0.39,0.41,0.44,0.43,0.44,0.38,0.41,0.41,0.37,0.41,0.3925,"occupied",-0.999236738751359,0.152094372268809,0.589888678457246
"118","COAST","COASTP04","tran_550","P04",3,"C",132,"A","HERB","HERB",0,0,1,1,1,1,1,1,0.693147180559945,0.693147180559945,1,1,1,1,4.89034912822175,NA,0,1.66600822974874,1,1,"COAST P04.2","COAST","P04","cobble",0,5,20,70,0,5,"#NUM!","-1.E-01","-3.E-01","-2.E-01","#NUM!","-1.E-01",100,130,80,50,83.2,0.8675,0.87,3.5,0.13,5.74,1.881,0.14,0.19,NA,27,"trans","Coast Fork Willamette",43.6517,-123.08797,260,11.3,11.61,45.17,515.86,26.7,1,25.7,5.67,17.88,17.88,5.38,1264,207,7,66.99,583,58,58,551,0.32,0.4,0.42,0.35,0.4,0.29,0.36,0.33,0.4,0.49,0.31,0.34,0.43,0.37,0.34,0.38,0.47,0.45,0.38,0.59,0.34,0.28,0.51,0.59,0.26,0.47,0.39,0.3,0.41,0.52,0.04,0.23,0.69,0.19,0.09,0.59,0.56,0.13,0.42,0.74,0.35,0.41,0.43,0.4,0.39,0.39,0.41,0.44,0.43,0.44,0.38,0.41,0.41,0.37,0.41,0.3925,"occupied",0.76798997049468,0.152094372268809,0.589888678457246
